Tournament Id,Stage Name,Group Name,Group Stage,Knockout Stage,Match Date,Home Team Name,Away Team Name,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,year,home_elo,home_rank,home_conf,home_is_host,home_elo_max,home_elo_avg,home_elo_min,home_wins,home_losses,home_draws,home_goals_for,home_goals_against,home_matches_total,away_elo,away_rank,away_conf,away_is_host,away_elo_max,away_elo_avg,away_elo_min,away_wins,away_losses,away_draws,away_goals_for,away_goals_against,away_matches_total,elo_diff,rank_diff,goal_diff,home_win_rate,away_win_rate,home_goals_per_match,away_goals_per_match
WC-1966,group stage,Group 1,1,0,1966-07-20,England,France,2,0,2,-2,0,0,0-0,0,0,2,1,0,0,1966,2091,1,UEFA,0,2213,1993,1810,307,98,85,1513,628,490,1740,27,UEFA,0,1965,1662,1514,111,153,49,583,747,313,351,-26,2,0.6265306122448979,0.3546325878594249,3.0877551020408163,1.8626198083067094
WC-1966,quarter-finals,not applicable,0,1,1966-07-23,England,Argentina,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1966,2091,1,UEFA,0,2213,1993,1810,307,98,85,1513,628,490,1984,3,CONMEBOL,0,2159,2015,1855,236,93,89,912,500,418,107,-2,1,0.6265306122448979,0.5645933014354066,3.0877551020408163,2.1818181818181817
WC-1966,semi-finals,not applicable,0,1,1966-07-26,England,Portugal,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1966,2091,1,UEFA,0,2213,1993,1810,307,98,85,1513,628,490,1983,4,UEFA,0,2018,1684,1624,48,71,22,215,282,141,108,-3,1,0.6265306122448979,0.3404255319148936,3.0877551020408163,1.524822695035461
WC-1970,group stage,Group 3,1,0,1970-06-07,Brazil,England,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1970,2178,1,CONMEBOL,0,2195,1946,1805,203,73,53,793,421,329,2041,2,UEFA,0,2213,1996,1810,330,104,94,1579,654,528,137,-1,1,0.6170212765957447,0.625,2.4103343465045595,2.990530303030303
WC-1970,group stage,Group 2,1,0,1970-06-10,Sweden,Uruguay,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1970,1850,12,UEFA,0,2013,1770,1579,244,148,84,1223,819,476,1864,8,CONMEBOL,0,2104,1916,1718,188,149,82,767,622,419,-14,4,1,0.5126050420168067,0.4486873508353222,2.569327731092437,1.8305489260143197
WC-1970,group stage,Group 1,1,0,1970-06-11,Mexico,Belgium,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1970,1732,29,CONCACAF,1,1904,1737,1498,94,55,38,376,240,187,1742,25,UEFA,0,1930,1687,1503,131,170,65,702,831,366,-10,4,1,0.5026737967914439,0.35792349726775957,2.0106951871657754,1.9180327868852458
WC-1970,semi-finals,not applicable,0,1,1970-06-17,Brazil,Uruguay,3,1,2,-2,0,0,0-0,0,0,2,1,0,0,1970,2178,1,CONMEBOL,0,2195,1946,1805,203,73,53,793,421,329,1864,8,CONMEBOL,0,2104,1916,1718,188,149,82,767,622,419,314,-7,2,0.6170212765957447,0.4486873508353222,2.4103343465045595,1.8305489260143197
WC-1974,group stage,Group 3,1,0,1974-06-15,Uruguay,Netherlands,0,2,-2,2,0,0,0-0,0,0,0,0,1,0,1974,1703,30,CONMEBOL,0,2104,1909,1703,197,161,93,795,656,451,2091,2,UEFA,0,2091,1753,1553,162,132,69,824,673,363,-388,28,-2,0.43680709534368073,0.4462809917355372,1.762749445676275,2.2699724517906334
WC-1974,group stage,Group 2,1,0,1974-06-18,Scotland,Brazil,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1974,1880,11,UEFA,0,2104,1939,1727,216,107,79,900,539,402,2036,3,CONMEBOL,0,2195,1958,1805,225,77,65,847,443,367,-156,8,0,0.5373134328358209,0.6130790190735694,2.2388059701492535,2.3079019073569484
WC-1974,group stage,Group 3,1,0,1974-06-19,Netherlands,Sweden,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1974,2091,2,UEFA,0,2091,1753,1553,162,132,69,824,673,363,1836,18,UEFA,0,2013,1775,1579,263,160,94,1283,869,517,255,-16,0,0.4462809917355372,0.5087040618955513,2.2699724517906334,2.481624758220503
WC-1974,group stage,Group 3,1,0,1974-06-23,Sweden,Uruguay,3,0,3,-3,0,0,0-0,0,0,2,1,0,0,1974,1836,18,UEFA,0,2013,1775,1579,263,160,94,1283,869,517,1703,30,CONMEBOL,0,2104,1909,1703,197,161,93,795,656,451,133,-12,3,0.5087040618955513,0.43680709534368073,2.481624758220503,1.762749445676275
WC-1974,group stage,Group 4,1,0,1974-06-23,Argentina,Haiti,4,1,3,-3,0,0,0-0,0,0,2,1,0,0,1974,1858,15,CONMEBOL,0,2159,2001,1816,267,116,114,1033,603,497,1548,53,CONCACAF,0,1641,1385,1265,83,61,30,326,261,174,310,-38,3,0.5372233400402414,0.47701149425287354,2.078470824949698,1.8735632183908046
WC-1974,group stage,Group A,1,0,1974-06-26,Netherlands,Argentina,4,0,4,-4,0,0,0-0,0,0,2,1,0,0,1974,2091,2,UEFA,0,2091,1753,1553,162,132,69,824,673,363,1858,15,CONMEBOL,0,2159,2001,1816,267,116,114,1033,603,497,233,-13,4,0.4462809917355372,0.5372233400402414,2.2699724517906334,2.078470824949698
WC-1974,group stage,Group A,1,0,1974-06-30,Argentina,Brazil,1,2,-1,1,0,0,0-0,0,0,0,0,1,0,1974,1858,15,CONMEBOL,0,2159,2001,1816,267,116,114,1033,603,497,2036,3,CONMEBOL,0,2195,1958,1805,225,77,65,847,443,367,-178,12,-1,0.5372233400402414,0.6130790190735694,2.078470824949698,2.3079019073569484
WC-1974,group stage,Group A,1,0,1974-07-03,Netherlands,Brazil,2,0,2,-2,0,0,0-0,0,0,2,1,0,0,1974,2091,2,UEFA,0,2091,1753,1553,162,132,69,824,673,363,2036,3,CONMEBOL,0,2195,1958,1805,225,77,65,847,443,367,55,-1,2,0.4462809917355372,0.6130790190735694,2.2699724517906334,2.3079019073569484
WC-1978,group stage,Group 2,1,0,1978-06-02,Tunisia,Mexico,3,1,2,-2,0,0,0-0,0,0,2,1,0,0,1978,1716,29,CAF,0,1734,1628,1464,72,71,55,290,299,198,1700,33,CONCACAF,1,1904,1739,1498,131,78,53,499,321,262,16,-4,2,0.36363636363636365,0.5,1.4646464646464648,1.9045801526717556
WC-1978,group stage,Group 3,1,0,1978-06-03,Austria,Spain,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1978,1892,13,UEFA,0,2070,1865,1674,192,158,89,899,762,439,1963,7,UEFA,0,2036,1918,1805,120,56,57,455,268,233,-71,6,1,0.43735763097949887,0.5150214592274678,2.0478359908883825,1.9527896995708154
WC-1978,group stage,Group 3,1,0,1978-06-03,Brazil,Sweden,1,1,0,0,0,0,0-0,0,0,1,0,0,1,1978,2143,1,CONMEBOL,0,2195,1965,1805,253,79,76,928,463,408,1741,25,UEFA,0,2013,1776,1579,279,175,101,1335,912,555,402,-24,0,0.6200980392156863,0.5027027027027027,2.2745098039215685,2.4054054054054053
WC-1978,group stage,Group 4,1,0,1978-06-03,Netherlands,Iran,3,0,3,-3,0,0,0-0,0,0,2,1,0,0,1978,2069,2,UEFA,0,2109,1769,1553,182,140,74,889,708,396,1741,25,AFC,0,1803,1584,1450,66,36,24,204,123,126,328,-23,3,0.4595959595959596,0.5238095238095238,2.244949494949495,1.619047619047619
WC-1978,group stage,Group 1,1,0,1978-06-06,Argentina,France,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1978,2041,3,CONMEBOL,0,2159,1996,1816,296,125,122,1131,644,543,1895,12,UEFA,0,1965,1681,1514,145,179,69,704,848,393,146,-9,1,0.5451197053406999,0.36895674300254455,2.0828729281767955,1.7913486005089059
WC-1978,group stage,Group 3,1,0,1978-06-07,Austria,Sweden,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1978,1892,13,UEFA,0,2070,1865,1674,192,158,89,899,762,439,1741,25,UEFA,0,2013,1776,1579,279,175,101,1335,912,555,151,-12,1,0.43735763097949887,0.5027027027027027,2.0478359908883825,2.4054054054054053
WC-1978,group stage,Group 3,1,0,1978-06-07,Brazil,Spain,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1978,2143,1,CONMEBOL,0,2195,1965,1805,253,79,76,928,463,408,1963,7,UEFA,0,2036,1918,1805,120,56,57,455,268,233,180,-6,0,0.6200980392156863,0.5150214592274678,2.2745098039215685,1.9527896995708154
WC-1978,group stage,Group 4,1,0,1978-06-07,Scotland,Iran,1,1,0,0,0,0,0-0,0,0,1,0,0,1,1978,1887,15,UEFA,0,2104,1939,1727,235,115,89,963,580,439,1741,25,AFC,0,1803,1584,1450,66,36,24,204,123,126,146,-10,0,0.5353075170842825,0.5238095238095238,2.193621867881549,1.619047619047619
WC-1978,group stage,Group 3,1,0,1978-06-11,Brazil,Austria,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1978,2143,1,CONMEBOL,0,2195,1965,1805,253,79,76,928,463,408,1892,13,UEFA,0,2070,1865,1674,192,158,89,899,762,439,251,-12,1,0.6200980392156863,0.43735763097949887,2.2745098039215685,2.0478359908883825
WC-1978,group stage,Group 3,1,0,1978-06-11,Spain,Sweden,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1978,1963,7,UEFA,0,2036,1918,1805,120,56,57,455,268,233,1741,25,UEFA,0,2013,1776,1579,279,175,101,1335,912,555,222,-18,1,0.5150214592274678,0.5027027027027027,1.9527896995708154,2.4054054054054053
WC-1978,group stage,Group 4,1,0,1978-06-11,Scotland,Netherlands,3,2,1,-1,0,0,0-0,0,0,2,1,0,0,1978,1887,15,UEFA,0,2104,1939,1727,235,115,89,963,580,439,2069,2,UEFA,0,2109,1769,1553,182,140,74,889,708,396,-182,13,1,0.5353075170842825,0.4595959595959596,2.193621867881549,2.244949494949495
WC-1978,group stage,Group A,1,0,1978-06-14,Austria,Netherlands,1,5,-4,4,0,0,0-0,0,0,0,0,1,0,1978,1892,13,UEFA,0,2070,1865,1674,192,158,89,899,762,439,2069,2,UEFA,0,2109,1769,1553,182,140,74,889,708,396,-177,11,-4,0.43735763097949887,0.4595959595959596,2.0478359908883825,2.244949494949495
WC-1978,group stage,Group B,1,0,1978-06-18,Argentina,Brazil,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1978,2041,3,CONMEBOL,0,2159,1996,1816,296,125,122,1131,644,543,2143,1,CONMEBOL,0,2195,1965,1805,253,79,76,928,463,408,-102,2,0,0.5451197053406999,0.6200980392156863,2.0828729281767955,2.2745098039215685
WC-1978,final,not applicable,0,1,1978-06-25,Argentina,Netherlands,3,1,2,-2,1,0,0-0,0,0,2,1,0,0,1978,2041,3,CONMEBOL,0,2159,1996,1816,296,125,122,1131,644,543,2069,2,UEFA,0,2109,1769,1553,182,140,74,889,708,396,-28,1,2,0.5451197053406999,0.4595959595959596,2.0828729281767955,2.244949494949495
WC-1982,group stage,Group 3,1,0,1982-06-13,Argentina,Belgium,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1982,1942,7,CONMEBOL,0,2159,1996,1816,310,134,133,1186,683,577,1903,10,UEFA,0,1961,1714,1503,174,190,82,817,894,446,39,-3,-1,0.537261698440208,0.3901345291479821,2.0554592720970537,1.8318385650224216
WC-1982,group stage,Group 6,1,0,1982-06-15,Scotland,New Zealand,5,2,3,-3,0,0,0-0,0,0,2,1,0,0,1982,1831,17,UEFA,0,2104,1935,1727,249,131,96,1007,629,476,1561,57,OFC,0,1609,1482,1334,63,57,26,307,281,146,270,-40,3,0.523109243697479,0.4315068493150685,2.115546218487395,2.1027397260273974
WC-1982,group stage,Group 4,1,0,1982-06-16,England,France,3,1,2,-2,0,0,0-0,0,0,2,1,0,0,1982,2020,2,UEFA,0,2213,1995,1810,398,128,126,1794,749,652,1922,8,UEFA,0,1965,1693,1514,163,192,73,773,889,428,98,-6,2,0.6104294478527608,0.3808411214953271,2.7515337423312882,1.8060747663551402
WC-1982,group stage,Group 6,1,0,1982-06-18,Brazil,Scotland,4,1,3,-3,0,0,0-0,0,0,2,1,0,0,1982,2115,1,CONMEBOL,0,2195,1972,1805,283,84,84,1033,498,451,1831,17,UEFA,0,2104,1935,1727,249,131,96,1007,629,476,284,-16,3,0.6274944567627494,0.523109243697479,2.2904656319290466,2.115546218487395
WC-1982,group stage,Group 2,1,0,1982-06-21,Algeria,Austria,0,2,-2,2,0,0,0-0,0,0,0,0,1,0,1982,1723,30,CAF,0,1773,1647,1500,79,65,42,284,220,186,1911,9,UEFA,0,2070,1867,1674,211,164,96,958,790,471,-188,21,-2,0.42473118279569894,0.44798301486199577,1.5268817204301075,2.0339702760084926
WC-1982,group stage,Group 6,1,0,1982-06-23,Brazil,New Zealand,4,0,4,-4,0,0,0-0,0,0,2,1,0,0,1982,2115,1,CONMEBOL,0,2195,1972,1805,283,84,84,1033,498,451,1561,57,OFC,0,1609,1482,1334,63,57,26,307,281,146,554,-56,4,0.6274944567627494,0.4315068493150685,2.2904656319290466,2.1027397260273974
WC-1982,group stage,Group 4,1,0,1982-06-28,Austria,France,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1982,1911,9,UEFA,0,2070,1867,1674,211,164,96,958,790,471,1922,8,UEFA,0,1965,1693,1514,163,192,73,773,889,428,-11,1,-1,0.44798301486199577,0.3808411214953271,2.0339702760084926,1.8060747663551402
WC-1982,group stage,Group 3,1,0,1982-07-02,Argentina,Brazil,1,3,-2,2,0,0,0-0,0,0,0,0,1,0,1982,1942,7,CONMEBOL,0,2159,1996,1816,310,134,133,1186,683,577,2115,1,CONMEBOL,0,2195,1972,1805,283,84,84,1033,498,451,-173,6,-2,0.537261698440208,0.6274944567627494,2.0554592720970537,2.2904656319290466
WC-1982,group stage,Group 2,1,0,1982-07-05,Spain,England,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1982,1838,16,UEFA,0,2036,1916,1805,133,69,71,504,313,273,2020,2,UEFA,0,2213,1995,1810,398,128,126,1794,749,652,-182,14,0,0.48717948717948717,0.6104294478527608,1.8461538461538463,2.7515337423312882
WC-1986,group stage,Group D,1,0,1986-06-01,Spain,Brazil,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1986,1995,3,UEFA,0,2036,1914,1805,157,76,81,578,345,314,2017,2,CONMEBOL,0,2195,1973,1805,303,92,96,1096,530,491,-22,1,-1,0.5,0.6171079429735234,1.8407643312101911,2.2321792260692463
WC-1986,group stage,Group C,1,0,1986-06-01,Canada,France,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1986,1574,55,CONCACAF,1,1672,1597,1470,38,53,29,130,189,120,1941,7,UEFA,0,2061,1707,1514,186,198,83,843,914,467,-367,48,-1,0.31666666666666665,0.39828693790149894,1.0833333333333333,1.8051391862955033
WC-1986,group stage,Group A,1,0,1986-06-02,Argentina,South Korea,3,1,2,-2,0,0,0-0,0,0,2,1,0,0,1986,2039,1,CONMEBOL,0,2159,1993,1816,328,143,148,1244,719,619,1638,41,AFC,0,1835,1655,1445,273,87,96,927,433,456,401,-40,2,0.529886914378029,0.5986842105263158,2.009693053311793,2.0328947368421053
WC-1986,group stage,Group B,1,0,1986-06-03,Belgium,Mexico,1,2,-1,1,0,0,0-0,0,0,0,0,1,0,1986,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,1876,12,CONCACAF,1,1904,1738,1498,171,92,81,624,393,344,-74,6,-1,0.3875,0.49709302325581395,1.8020833333333333,1.813953488372093
WC-1986,group stage,Group F,1,0,1986-06-03,Portugal,England,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1986,1761,27,UEFA,0,2018,1733,1624,99,113,49,369,431,261,1978,5,UEFA,0,2213,1994,1810,425,139,137,1875,774,701,-217,22,1,0.3793103448275862,0.6062767475035663,1.4137931034482758,2.674750356633381
WC-1986,group stage,Group B,1,0,1986-06-04,Paraguay,Iraq,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1986,1800,19,CONMEBOL,0,1956,1753,1619,122,149,83,509,599,354,1548,63,AFC,0,1740,1643,1501,141,59,68,472,223,268,252,-44,1,0.3446327683615819,0.5261194029850746,1.4378531073446328,1.7611940298507462
WC-1986,group stage,Group D,1,0,1986-06-06,Brazil,Algeria,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1986,2017,2,CONMEBOL,0,2195,1973,1805,303,92,96,1096,530,491,1625,46,CAF,0,1773,1649,1500,101,85,59,371,290,245,392,-44,1,0.6171079429735234,0.4122448979591837,2.2321792260692463,1.5142857142857142
WC-1986,group stage,Group F,1,0,1986-06-06,England,Morocco,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1986,1978,5,UEFA,0,2213,1994,1810,425,139,137,1875,774,701,1722,32,CAF,0,1807,1663,1527,126,76,76,406,307,278,256,-27,0,0.6062767475035663,0.45323741007194246,2.674750356633381,1.460431654676259
WC-1986,group stage,Group B,1,0,1986-06-07,Mexico,Paraguay,1,1,0,0,0,0,0-0,0,0,1,0,0,1,1986,1876,12,CONCACAF,1,1904,1738,1498,171,92,81,624,393,344,1800,19,CONMEBOL,0,1956,1753,1619,122,149,83,509,599,354,76,-7,0,0.49709302325581395,0.3446327683615819,1.813953488372093,1.4378531073446328
WC-1986,group stage,Group B,1,0,1986-06-08,Iraq,Belgium,1,2,-1,1,0,0,0-0,0,0,0,0,1,0,1986,1548,63,AFC,0,1740,1643,1501,141,59,68,472,223,268,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,-254,45,-1,0.5261194029850746,0.3875,1.7611940298507462,1.8020833333333333
WC-1986,group stage,Group B,1,0,1986-06-11,Iraq,Mexico,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1986,1548,63,AFC,0,1740,1643,1501,141,59,68,472,223,268,1876,12,CONCACAF,1,1904,1738,1498,171,92,81,624,393,344,-328,51,-1,0.5261194029850746,0.49709302325581395,1.7611940298507462,1.813953488372093
WC-1986,group stage,Group B,1,0,1986-06-11,Paraguay,Belgium,2,2,0,0,0,0,0-0,0,0,1,0,0,1,1986,1800,19,CONMEBOL,0,1956,1753,1619,122,149,83,509,599,354,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,-2,1,0,0.3446327683615819,0.3875,1.4378531073446328,1.8020833333333333
WC-1986,group stage,Group F,1,0,1986-06-11,Portugal,Morocco,1,3,-2,2,0,0,0-0,0,0,0,0,1,0,1986,1761,27,UEFA,0,2018,1733,1624,99,113,49,369,431,261,1722,32,CAF,0,1807,1663,1527,126,76,76,406,307,278,39,-5,-2,0.3793103448275862,0.45323741007194246,1.4137931034482758,1.460431654676259
WC-1986,group stage,Group D,1,0,1986-06-12,Algeria,Spain,0,3,-3,3,0,0,0-0,0,0,0,0,1,0,1986,1625,46,CAF,0,1773,1649,1500,101,85,59,371,290,245,1995,3,UEFA,0,2036,1914,1805,157,76,81,578,345,314,-370,43,-3,0.4122448979591837,0.5,1.5142857142857142,1.8407643312101911
WC-1986,group stage,Group E,1,0,1986-06-13,Scotland,Uruguay,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1986,1815,17,UEFA,0,2104,1932,1727,264,140,108,1057,658,512,1778,24,CONMEBOL,0,2104,1887,1636,241,195,130,941,778,566,37,-7,0,0.515625,0.42579505300353354,2.064453125,1.6625441696113075
WC-1986,round of 16,not applicable,0,1,1986-06-16,Argentina,Uruguay,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1986,2039,1,CONMEBOL,0,2159,1993,1816,328,143,148,1244,719,619,1778,24,CONMEBOL,0,2104,1887,1636,241,195,130,941,778,566,261,-23,1,0.529886914378029,0.42579505300353354,2.009693053311793,1.6625441696113075
WC-1986,round of 16,not applicable,0,1,1986-06-18,England,Paraguay,3,0,3,-3,0,0,0-0,0,0,2,1,0,0,1986,1978,5,UEFA,0,2213,1994,1810,425,139,137,1875,774,701,1800,19,CONMEBOL,0,1956,1753,1619,122,149,83,509,599,354,178,-14,3,0.6062767475035663,0.3446327683615819,2.674750356633381,1.4378531073446328
WC-1986,quarter-finals,not applicable,0,1,1986-06-21,Brazil,France,1,1,0,0,1,1,34,3,4,0,0,1,0,1986,2017,2,CONMEBOL,0,2195,1973,1805,303,92,96,1096,530,491,1941,7,UEFA,0,2061,1707,1514,186,198,83,843,914,467,76,-5,0,0.6171079429735234,0.39828693790149894,2.2321792260692463,1.8051391862955033
WC-1986,quarter-finals,not applicable,0,1,1986-06-22,Argentina,England,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1986,2039,1,CONMEBOL,0,2159,1993,1816,328,143,148,1244,719,619,1978,5,UEFA,0,2213,1994,1810,425,139,137,1875,774,701,61,-4,1,0.529886914378029,0.6062767475035663,2.009693053311793,2.674750356633381
WC-1986,quarter-finals,not applicable,0,1,1986-06-22,Spain,Belgium,1,1,0,0,1,1,45,4,5,0,0,1,0,1986,1995,3,UEFA,0,2036,1914,1805,157,76,81,578,345,314,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,193,-15,0,0.5,0.3875,1.8407643312101911,1.8020833333333333
WC-1986,semi-finals,not applicable,0,1,1986-06-25,Argentina,Belgium,2,0,2,-2,0,0,0-0,0,0,2,1,0,0,1986,2039,1,CONMEBOL,0,2159,1993,1816,328,143,148,1244,719,619,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,237,-17,2,0.529886914378029,0.3875,2.009693053311793,1.8020833333333333
WC-1986,third-place match,not applicable,0,1,1986-06-28,Belgium,France,2,4,-2,2,1,0,0-0,0,0,0,0,1,0,1986,1802,18,UEFA,0,1961,1721,1503,186,202,92,865,944,480,1941,7,UEFA,0,2061,1707,1514,186,198,83,843,914,467,-139,11,-2,0.3875,0.39828693790149894,1.8020833333333333,1.8051391862955033
WC-1990,group stage,Group C,1,0,1990-06-10,Brazil,Sweden,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1990,1957,5,CONMEBOL,0,2195,1974,1805,334,100,110,1180,566,544,1824,17,UEFA,0,2013,1782,1579,334,211,130,1519,1034,675,133,-12,1,0.6139705882352942,0.4948148148148148,2.1691176470588234,2.2503703703703706
WC-1990,group stage,Group E,1,0,1990-06-12,Belgium,South Korea,2,0,2,-2,0,0,0-0,0,0,2,1,0,0,1990,1816,18,UEFA,0,1961,1726,1503,200,212,101,914,976,513,1719,31,AFC,0,1835,1657,1445,309,96,107,1028,465,512,97,-13,2,0.3898635477582846,0.603515625,1.7816764132553606,2.0078125
WC-1990,group stage,Group F,1,0,1990-06-12,Netherlands,Egypt,1,1,0,0,0,0,0-0,0,0,1,0,0,1,1990,1948,6,UEFA,0,2109,1793,1553,226,168,97,1036,787,491,1642,42,CAF,0,1872,1663,1527,180,106,94,700,483,380,306,-36,0,0.46028513238289204,0.47368421052631576,2.109979633401222,1.8421052631578947
WC-1990,group stage,Group E,1,0,1990-06-13,Uruguay,Spain,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1990,1848,16,CONMEBOL,0,2104,1885,1636,262,206,138,998,811,606,1937,7,UEFA,0,2036,1915,1805,177,88,88,652,386,353,-89,9,0,0.43234323432343236,0.5014164305949008,1.646864686468647,1.8470254957507082
WC-1990,group stage,Group C,1,0,1990-06-16,Sweden,Scotland,1,2,-1,1,0,0,0-0,0,0,0,0,1,0,1990,1824,17,UEFA,0,2013,1782,1579,334,211,130,1519,1034,675,1775,23,UEFA,0,2104,1927,1697,277,152,118,1092,697,547,49,-6,-1,0.4948148148148148,0.506398537477148,2.2503703703703706,1.9963436928702012
WC-1990,group stage,Group F,1,0,1990-06-16,England,Netherlands,0,0,0,0,0,0,0-0,0,0,1,0,0,1,1990,1990,3,UEFA,0,2213,1993,1810,446,145,156,1941,807,747,1948,6,UEFA,0,2109,1793,1553,226,168,97,1036,787,491,42,-3,0,0.5970548862115127,0.46028513238289204,2.5983935742971886,2.109979633401222
WC-1990,group stage,Group E,1,0,1990-06-17,Belgium,Uruguay,3,1,2,-2,0,0,0-0,0,0,2,1,0,0,1990,1816,18,UEFA,0,1961,1726,1503,200,212,101,914,976,513,1848,16,CONMEBOL,0,2104,1885,1636,262,206,138,998,811,606,-32,2,2,0.3898635477582846,0.43234323432343236,1.7816764132553606,1.646864686468647
WC-1990,group stage,Group E,1,0,1990-06-17,South Korea,Spain,1,3,-2,2,0,0,0-0,0,0,0,0,1,0,1990,1719,31,AFC,0,1835,1657,1445,309,96,107,1028,465,512,1937,7,UEFA,0,2036,1915,1805,177,88,88,652,386,353,-218,24,-2,0.603515625,0.5014164305949008,2.0078125,1.8470254957507082
WC-1990,group stage,Group A,1,0,1990-06-19,Austria,United States,2,1,1,-1,0,0,0-0,0,0,2,1,0,0,1990,1677,35,UEFA,0,2070,1858,1674,231,192,112,1036,885,535,1583,53,CONCACAF,1,1784,1585,1410,64,110,41,267,462,215,94,-18,1,0.43177570093457945,0.29767441860465116,1.936448598130841,1.241860465116279
WC-1990,group stage,Group C,1,0,1990-06-20,Brazil,Scotland,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1990,1957,5,CONMEBOL,0,2195,1974,1805,334,100,110,1180,566,544,1775,23,UEFA,0,2104,1927,1697,277,152,118,1092,697,547,182,-18,1,0.6139705882352942,0.506398537477148,2.1691176470588234,1.9963436928702012
WC-1990,group stage,Group E,1,0,1990-06-21,Belgium,Spain,1,2,-1,1,0,0,0-0,0,0,0,0,1,0,1990,1816,18,UEFA,0,1961,1726,1503,200,212,101,914,976,513,1937,7,UEFA,0,2036,1915,1805,177,88,88,652,386,353,-121,11,-1,0.3898635477582846,0.5014164305949008,1.7816764132553606,1.8470254957507082
WC-1990,group stage,Group E,1,0,1990-06-21,South Korea,Uruguay,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1990,1719,31,AFC,0,1835,1657,1445,309,96,107,1028,465,512,1848,16,CONMEBOL,0,2104,1885,1636,262,206,138,998,811,606,-129,15,-1,0.603515625,0.43234323432343236,2.0078125,1.646864686468647
WC-1990,group stage,Group F,1,0,1990-06-21,England,Egypt,1,0,1,-1,0,0,0-0,0,0,2,1,0,0,1990,1990,3,UEFA,0,2213,1993,1810,446,145,156,1941,807,747,1642,42,CAF,0,1872,1663,1527,180,106,94,700,483,380,348,-39,1,0.5970548862115127,0.47368421052631576,2.5983935742971886,1.8421052631578947
WC-1990,round of 16,not applicable,0,1,1990-06-24,Brazil,Argentina,0,1,-1,1,0,0,0-0,0,0,0,0,1,0,1990,1957,5,CONMEBOL,0,2195,1974,1805,334,100,110,1180,566,544,1874,14,CONMEBOL,0,2159,1987,1751,336,157,163,1273,757,656,83,-9,-1,0.6139705882352942,0.5121951219512195,2.1691176470588234,1.9405487804878048
WC-1990,round of 16,not applicable,0,1,1990-06-26,England,Belgium,1,0,1,-1,1,0,0-0,0,0,2,1,0,0,1990,1990,3,UEFA,0,2213,1993,1810,446,145,156,1941,807,747,1816,18,UEFA,0,1961,1726,1503,200,212,101,914,976,513,174,-15,1,0.5970548862115127,0.3898635477582846,2.5983935742971886,1.7816764132553606
WC-1994,group stage,Group C,1,0,1994-06-17,Spain,South Korea,2,2,0,0,0,0,0-0,0,0,1,0,0,1,1994,1996,3,UEFA,0,2036,1912,1805,199,96,99,725,422,394,1637,44,AFC,0,1835,1659,1445,334,109,127,1131,513,570,359,-41,0,0.5050761421319797,0.5859649122807018,1.8401015228426396,1.9842105263157894
WC-1994,group stage,Group A,1,0,1994-06-18,United States,Switzerland,1,1,0,0,0,0,0-0,0,0,1,0,0,1,1994,1624,47,CONCACAF,1,1784,1588,1410,95,147,71,379,574,313,1870,18,UEFA,0,1917,1652,1485,176,280,111,821,1121,567,-246,29,0,0.3035143769968051,0.31040564373897706,1.2108626198083068,1.4479717813051147
